Analysis Counter,Node,Read time,Write time,Embedding time,Choose action,Reward calculate,Execution time,Training time
137,sta3,2.2497177124023438,0.03981590270996094,0.13947486877441406,5.352497100830078,0.0073909759521484375,7.857084274291992,0
138,sta3,0.18787384033203125,0.04863739013671875,0.13875961303710938,5.705356597900391,0.0064373016357421875,6.170749664306641,0
139,sta3,99.66230392456055,0.07915496826171875,0.5509853363037109,15.273332595825195,0.012874603271484375,115.76104164123535,0
140,sta3,36.673545837402344,0.06961822509765625,0.362396240234375,6.591796875,0.010967254638671875,43.831825256347656,0
141,sta3,0.6854534149169922,0.044345855712890625,0.20599365234375,7.3375701904296875,0.008106231689453125,8.358240127563477,0
142,sta3,22.053241729736328,0.06103515625,0.2486705780029297,6.104230880737305,0.007152557373046875,28.580665588378906,0
143,sta3,17.377853393554688,0.06628036499023438,0.19216537475585938,6.112337112426758,0.0073909759521484375,23.837566375732422,0
144,sta3,0.3509521484375,0.033855438232421875,0.15401840209960938,6.716728210449219,0.0057220458984375,7.341623306274414,0
145,sta3,1.375436782836914,0.05698204040527344,0.1468658447265625,5.937337875366211,0.0073909759521484375,7.5931549072265625,0
146,sta3,53.08103561401367,0.10991096496582031,0.5095005035400391,15.974283218383789,0.01811981201171875,69.9319839477539,0
147,sta3,2.249479293823242,0.0667572021484375,0.3223419189453125,11.273622512817383,0.011444091796875,14.070749282836914,0
148,sta3,31.918764114379883,0.059604644775390625,0.29015541076660156,6.7005157470703125,0.007152557373046875,39.06559944152832,0
149,sta3,8.701562881469727,0.04649162292480469,0.2009868621826172,6.764888763427734,0.0064373016357421875,15.797615051269531,0
150,sta3,48.331499099731445,0.06818771362304688,0.6144046783447266,12.893915176391602,0.012874603271484375,62.102317810058594,0
